fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,tmax,dir,velmedia,racha,hr_media,hr_max,hr_min,station_id,year_req,sol,pres_max,hora_pres_max,pres_min,hora_pres_min
2015-06-03,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,,0,,,30,2.8,6.7,75,,,C925F,2015,,,,,
2015-06-04,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15.2,0.6,9.5,21,31,3.3,12.5,88,99,40,C925F,2015,,,,,
2015-06-05,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,11,1,10.3,11.6,31,4.2,13.9,100,100,99,C925F,2015,,,,,
2015-06-06,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,14.3,0.2,10.3,18.3,29,5.8,15.8,98,100,61,C925F,2015,,,,,
2015-06-07,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19.8,0,14,25.5,32,3.3,8.3,44,69,31,C925F,2015,,,,,
2015-06-08,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19.2,0,12.4,25.9,28,3.1,6.9,36,61,24,C925F,2015,,,,,
2015-06-09,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.4,0,10.1,24.6,28,1.9,7.5,50,98,17,C925F,2015,,,,,
2015-06-10,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,14.5,0,10.1,18.9,32,3.1,10,81,99,62,C925F,2015,,,,,
2015-06-11,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,13.7,0,8.7,18.7,32,3.9,8.3,70,94,51,C925F,2015,,,,,
2015-06-12,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,14.6,0,8.6,20.5,28,3.3,7.2,76,96,46,C925F,2015,,,,,
2015-06-13,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,14.3,0,9.3,19.3,30,3.6,7.2,78,97,59,C925F,2015,,,,,
2015-06-14,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,13.6,0,9.9,17.4,30,5,11.7,79,97,62,C925F,2015,,,,,
2015-06-15,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,13.4,0.2,10.3,16.6,31,3.1,10.3,77,97,59,C925F,2015,,,,,
2015-06-16,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,13.3,0,10.4,16.2,31,3.9,12.2,87,99,70,C925F,2015,,,,,
2015-06-17,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,12.3,0,10.3,14.3,31,3.9,10.6,92,100,77,C925F,2015,,,,,
2015-06-18,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,13,0,8.8,17.3,31,5.6,10,89,100,60,C925F,2015,,,,,
2015-06-19,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,14.4,0,6.6,22.3,2,2.2,6.4,61,98,32,C925F,2015,,,,,
2015-06-20,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.7,0,10.1,23.3,10,1.9,5.6,28,54,15,C925F,2015,,,,,
2015-06-21,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,18.4,0,11.7,25.2,11,1.9,6.7,47,98,24,C925F,2015,,,,,
2015-06-22,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15.4,0.2,10.7,20.1,31,5.3,10.8,79,99,52,C925F,2015,,,,,
2015-06-23,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15,0,10.4,19.5,29,7.8,11.9,78,98,45,C925F,2015,,,,,
2015-06-24,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15.4,0,10.6,20.1,32,5.3,9.2,64,98,36,C925F,2015,,,,,
2015-06-25,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.8,0,12.9,20.6,31,4.4,10,53,79,26,C925F,2015,,,,,
2015-06-26,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15.2,0,12.2,18.2,30,3.9,11.4,88,99,51,C925F,2015,,,,,
2015-06-27,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.1,0,11.9,20.3,30,4.7,11.4,77,100,41,C925F,2015,,,,,
2015-06-28,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,20,0,13.4,26.6,4,2.2,8.1,36,60,28,C925F,2015,,,,,
2015-06-29,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,24.8,0,17.4,32.2,32,2.5,7.2,24,45,10,C925F,2015,,,,,
2015-06-30,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,24.2,0,19.1,29.3,31,4.4,8.1,14,28,8,C925F,2015,,,,,
2015-07-01,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,18.7,2.4,14.5,22.9,30,6.1,11.9,54,98,19,C925F,2015,,,,,
2015-07-02,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15.6,0.6,12.6,18.5,30,3.9,10.3,89,99,77,C925F,2015,,,,,
2015-07-03,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,14.8,0,11.7,17.9,32,5.8,10.3,87,100,31,C925F,2015,,,,,
2015-07-04,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.6,0,10.3,22.8,32,4.4,12.2,28,97,10,C925F,2015,,,,,
2015-07-05,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,14.8,0.2,11.7,18,31,5,12.2,85,99,39,C925F,2015,,,,,
2015-07-06,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,22.2,0,12.1,32.2,32,4.7,10.3,57,100,20,C925F,2015,,,,,
2015-07-07,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,26.9,0,21.9,31.9,10,5,12.8,28,39,24,C925F,2015,,,,,
2015-07-08,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,27.6,0,21.7,33.5,12,3.6,11.7,23,45,18,C925F,2015,,,,,
2015-07-09,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,26.4,0,21.2,31.5,4,3.1,9.4,17,31,13,C925F,2015,,,,,
2015-07-10,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,25.6,0,21,30.3,5,5.8,12.5,20,31,13,C925F,2015,,,,,
2015-07-11,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,24.2,0,18.6,29.8,4,5,12.8,17,43,9,C925F,2015,,,,,
2015-07-12,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,18,0,14.1,21.8,4,5,14.2,50,78,24,C925F,2015,,,,,
2015-07-13,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,22,0,12.6,31.4,36,4.7,12.2,34,95,21,C925F,2015,,,,,
2015-07-14,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,27.2,0,21.4,33.1,2,2.8,10,20,41,18,C925F,2015,,,,,
2015-07-15,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,25.2,0,20.2,30.3,30,6.1,13.6,19,26,12,C925F,2015,,,,,
2015-07-16,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,25.4,0,19.8,31.1,4,3.1,8.6,11,16,5,C925F,2015,,,,,
2015-07-17,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,24.8,0,18.5,31.1,4,2.2,7.2,19,25,14,C925F,2015,,,,,
2015-07-18,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,22.4,0,17.1,27.8,9,3.6,8.3,28,42,19,C925F,2015,,,,,
2015-07-19,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16,0.2,12.5,19.5,33,3.6,12.5,83,99,39,C925F,2015,,,,,
2015-07-20,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15.6,0.4,13.4,17.8,30,5.3,13.9,90,100,57,C925F,2015,,,,,
2015-07-21,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.6,0,13.6,19.6,31,5.3,13.6,93,100,59,C925F,2015,,,,,
2015-07-22,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,23.7,0,14,33.4,31,5.3,10,52,100,15,C925F,2015,,,,,
2015-07-23,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,24,0,17.8,30.2,30,5,10.8,42,58,30,C925F,2015,,,,,
2015-07-24,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19.9,0,14.3,25.5,30,3.6,12.8,40,95,23,C925F,2015,,,,,
2015-07-25,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.9,0.4,13.5,20.3,31,4.2,11.7,90,99,74,C925F,2015,,,,,
2015-07-26,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16,0,13.2,18.9,32,4.2,10.8,93,100,26,C925F,2015,,,,,
2015-07-27,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.8,0,12,21.6,32,4.4,11.7,61,99,17,C925F,2015,,,,,
2015-07-28,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19,0,13.3,24.7,32,4.7,11.7,81,100,31,C925F,2015,,,,,
2015-07-29,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.5,0.4,12.7,20.3,30,5.6,11.1,93,100,75,C925F,2015,,,,,
2015-07-30,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.4,0,13.6,19.1,30,5,14.7,93,100,73,C925F,2015,,,,,
2015-07-31,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16,0,13.4,18.5,31,6.4,13.9,88,100,78,C925F,2015,,,,,
2015-08-01,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.8,0,13.3,20.2,5,3.9,11.4,79,100,59,C925F,2015,,,,,
2015-08-02,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15.4,0,10.4,20.5,31,1.9,9.4,76,98,61,C925F,2015,,,,,
2015-08-03,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.6,0,12.1,21.1,99,4.7,7.8,78,98,63,C925F,2015,,,,,
2015-08-04,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.2,0,12.7,21.7,32,3.3,10.6,81,100,61,C925F,2015,,,,,
2015-08-05,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17,0,13.5,20.5,31,4.4,10.6,81,100,62,C925F,2015,,,,,
2015-08-06,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,18.7,0,12.8,24.6,31,4.4,11.7,87,100,42,C925F,2015,,,,,
2015-08-07,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.2,0.2,12.6,19.8,5,4.2,11.9,95,100,60,C925F,2015,,,,,
2015-08-08,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.6,0.6,15.7,17.5,6,4.7,17.2,100,100,99,C925F,2015,,,,,
2015-08-09,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19,0,14.7,23.4,10,5.6,12.8,78,100,59,C925F,2015,,,,,
2015-08-10,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,23.6,3.7,19.5,27.7,11,3.9,13.9,64,86,51,C925F,2015,,,,,
2015-08-11,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,22.5,0,18.6,26.4,5,3.6,10.6,58,89,48,C925F,2015,,,,,
2015-08-12,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,23.2,8,18.9,27.5,5,3.6,15.3,56,75,44,C925F,2015,,,,,
2015-08-13,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,21.5,3,17.8,25.2,8,5.3,14.2,67,87,54,C925F,2015,,,,,
2015-08-14,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,21.2,0,14.9,27.6,31,2.2,11.1,66,99,43,C925F,2015,,,,,
2015-08-15,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,18,0,13.9,22,32,2.2,11.9,70,99,47,C925F,2015,,,,,
2015-08-16,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16,0.4,13.1,19,30,5.3,12.2,93,100,77,C925F,2015,,,,,
2015-08-17,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.4,0.6,12.8,19.9,32,3.3,11.4,89,100,70,C925F,2015,,,,,
2015-08-18,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.3,1.4,13.9,20.7,2,2.8,9.7,91,100,67,C925F,2015,,,,,
2015-08-19,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.2,0,13.5,20.9,31,3.1,9.7,92,100,72,C925F,2015,,,,,
2015-08-20,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,20.7,0,13.2,28.2,30,3.6,10,62,100,25,C925F,2015,,,,,
2015-08-21,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,21.8,0,14,29.5,99,5.6,8.6,31,98,12,C925F,2015,,,,,
2015-08-22,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.4,0,13.3,21.6,33,3.9,13.1,89,100,62,C925F,2015,,,,,
2015-08-23,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.5,0,13.6,21.4,32,6.4,13.3,89,100,44,C925F,2015,,,,,
2015-08-24,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.6,0,13.9,21.2,31,4.4,11.4,89,100,63,C925F,2015,,,,,
2015-08-25,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.8,0,13.4,22.2,32,1.9,8.9,75,100,46,C925F,2015,,,,,
2015-08-26,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,18.1,0,12.7,23.5,31,4.4,11.1,80,100,38,C925F,2015,,,,,
2015-08-27,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.8,0,13.6,20.1,32,4.7,11.9,83,100,65,C925F,2015,,,,,
2015-08-28,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.9,0,13.6,20.2,30,5.3,12.5,87,100,61,C925F,2015,,,,,
2015-08-29,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.8,0,14.4,21.2,32,5,11.9,82,100,53,C925F,2015,,,,,
2015-08-30,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19.4,0,14,24.9,30,3.1,8.6,76,100,43,C925F,2015,,,,,
2015-08-31,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19.9,0,14.9,24.9,32,2.8,7.8,85,99,47,C925F,2015,,,,,
2015-09-01,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19.6,0,14.9,24.4,30,3.9,10.6,81,100,60,C925F,2015,,,,,
2015-09-02,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.4,0,13.8,20.9,34,3.3,10.3,82,100,55,C925F,2015,,,,,
2015-09-03,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,18,0,13.7,22.3,2,5.8,10.3,81,100,48,C925F,2015,,,,,
2015-09-04,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.8,0,13.7,22,30,4.2,8.9,80,100,59,C925F,2015,,,,,
2015-09-05,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,18.5,0,12.5,24.5,34,3.1,9.2,61,98,44,C925F,2015,,,,,
2015-09-06,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19.7,0,15.3,24.1,32,2.8,6.7,83,99,68,C925F,2015,,,,,
2015-09-07,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19.2,0,13.8,24.7,99,1.9,6.4,83,100,55,C925F,2015,,,,,
2015-09-08,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,18.8,0,14.7,23,32,3.1,8.3,86,99,69,C925F,2015,,,,,
2015-09-09,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,18.7,0,14.3,23.1,32,3.6,7.8,78,99,53,C925F,2015,,,,,
2015-09-10,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19.8,0.2,15.4,24.2,31,2.8,9.2,62,99,49,C925F,2015,,,,,
2015-09-11,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19.4,0.2,15.7,23.2,28,3.6,9.7,86,100,64,C925F,2015,,,,,
2015-09-12,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19.8,0.8,15.2,24.3,29,3.6,8.9,85,97,59,C925F,2015,,,,,
2015-09-13,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.8,2.4,16.1,19.4,31,1.9,5.8,98,100,95,C925F,2015,,,,,
2015-09-14,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17,0.2,14,20,30,1.4,6.9,94,100,80,C925F,2015,,,,,
2015-09-15,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17,0,13.7,20.2,30,3.3,10,87,100,79,C925F,2015,,,,,
2015-09-16,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17,0,14,19.9,30,5.6,11.1,85,98,71,C925F,2015,,,,,
2015-09-17,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.2,0,12.5,22,29,4.2,10.6,80,98,65,C925F,2015,,,,,
2015-09-18,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,18,3.2,14,22,34,3.9,10,83,100,56,C925F,2015,,,,,
2015-09-19,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16,1,13,19,8,3.6,11.1,83,100,66,C925F,2015,,,,,
2015-09-20,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.4,0.4,12.4,20.4,8,3.3,8.6,83,98,65,C925F,2015,,,,,
2015-09-21,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,18,0,13.6,22.5,9,2.5,7.5,82,100,56,C925F,2015,,,,,
2015-09-22,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19,0,14.3,23.7,16,5.3,12.8,70,96,54,C925F,2015,,,,,
2015-09-23,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19,0,15.5,22.4,12,3.6,7.8,74,92,68,C925F,2015,,,,,
2015-09-24,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19.6,0,17,22.3,27,1.7,6.4,86,96,68,C925F,2015,,,,,
2015-09-25,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,18.6,0,15,22.1,10,2.5,7.8,84,99,63,C925F,2015,,,,,
2015-09-26,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17,10.4,14.9,19.1,6,1.7,7.5,94,99,86,C925F,2015,,,,,
2015-09-27,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.4,0,13.5,19.4,30,2.5,7.5,89,99,67,C925F,2015,,,,,
2015-09-28,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15.2,0.4,12.3,18.2,32,2.5,8.3,92,100,78,C925F,2015,,,,,
2015-09-29,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,14.5,0,9.8,19.2,7,1.4,5.3,91,100,62,C925F,2015,,,,,
2015-09-30,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15.2,0,10.3,20.2,10,2.5,6.4,86,94,58,C925F,2015,,,,,
2015-10-01,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.6,0,12.3,20.9,12,2.8,6.7,83,89,62,C925F,2015,,,,,
2015-10-02,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,21.3,0,16.3,26.3,27,2.2,7.8,70,86,53,C925F,2015,,,,,
2015-10-03,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,22.7,0,19.1,26.3,19,4.4,11.4,60,71,47,C925F,2015,,,,,
2015-10-04,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,25.2,0,22.4,28,18,4.7,11.1,43,57,37,C925F,2015,,,,,
2015-10-05,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,24.8,0,20.2,29.3,27,5,10.6,44,65,35,C925F,2015,,,,,
2015-10-06,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,18.2,0,14.5,22,32,4.2,8.6,82,97,43,C925F,2015,,,,,
2015-10-07,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.6,0,14.4,20.7,32,3.9,11.7,89,99,70,C925F,2015,,,,,
2015-10-08,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.6,0,12.8,20.3,30,3.9,8.9,86,98,58,C925F,2015,,,,,
2015-10-09,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,17.1,0,10.5,23.7,28,2.5,10,52,97,22,C925F,2015,,,,,
2015-10-10,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,19.1,17.2,16.3,21.9,29,7.2,13.6,87,99,71,C925F,2015,,,,,
2015-10-11,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.1,6.2,14.4,17.8,29,5.8,11.1,96,100,82,C925F,2015,,,,,
2015-10-12,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15.6,2.4,12.7,18.4,31,3.1,9.4,89,100,76,C925F,2015,,,,,
2015-10-13,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,14.4,2.2,12.4,16.4,8,1.4,5.3,94,100,83,C925F,2015,,,,,
2015-10-14,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15.4,1.4,11.3,19.6,28,1.9,7.2,84,96,68,C925F,2015,,,,,
2015-10-15,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,14.4,20.6,11.3,17.4,22,4.2,13.9,93,98,64,C925F,2015,,,,,
2015-10-16,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15.5,19.2,14.1,16.9,25,9.4,20,94,100,73,C925F,2015,,,,,
2015-10-17,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,16.2,6,13.5,19,28,5.3,12.8,88,98,75,C925F,2015,,,,,
2015-10-18,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,14.8,12,12.6,17,28,10,20.6,97,100,85,C925F,2015,,,,,
2015-10-19,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,14,7.4,12.8,15.2,32,9.7,17.5,97,100,89,C925F,2015,,,,,
2015-10-20,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,13.8,15.2,11.6,15.9,29,6.4,15.8,94,99,87,C925F,2015,,,,,
2015-10-21,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,,5.2,,,,1.7,,91,,,C925F,2015,,,,,
2015-10-22,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,13.4,21.2,11.8,15.1,13,5,12.5,97,100,87,C925F,2015,,,,,
2015-10-23,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,14.1,42.2,12,16.2,14,3.6,11.7,95,100,86,C925F,2015,,,,,
2015-10-24,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15.2,16.2,11.7,18.8,99,1.7,5,94,100,81,C925F,2015,,,,,
2015-10-25,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,15,3.4,12.3,17.8,32,3.6,10.3,93,100,84,C925F,2015,,,,,
2015-10-26,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,13.6,0.2,8.7,18.4,28,3.6,10.3,93,100,74,C925F,2015,,,,,
2015-10-27,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,13.8,2.6,8.7,18.9,30,3.1,9.7,87,100,70,C925F,2015,,,,,
2015-10-28,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,13.5,4,10,17,30,1.9,5.3,95,100,85,C925F,2015,,,,,
2015-10-29,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,13.9,3.2,10.8,17,12,3.1,10.3,97,100,85,C925F,2015,,,,,
2015-10-30,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,14.2,21.2,10.4,17.9,30,3.9,11.4,87,100,72,C925F,2015,,,,,
2015-10-31,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,12.3,14.6,10.5,14.1,2,4.4,11.4,100,100,96,C925F,2015,,,,,
2015-11-01,C925F,"SAN ANDRÉS, VALVERDE",STA. CRUZ DE TENERIFE,1070,11.4,1.2,9.4,13.5,31,3.3,11.1,94,100,82,C925F,2015,,,,,
